2th_deg;intensity
5.43742;1.930438
5.439398;1.897661
5.441377;1.898264
5.443355;1.921821
5.445333;1.919333
5.447312;1.871228
5.44929;1.848703
5.451268;1.852809
5.453247;1.878883
5.455225;1.879247
5.457203;1.840181
5.459182;1.850204
5.46116;1.831109
5.463138;1.772181
5.465117;1.70252
5.467095;1.704327
5.469073;1.73929
5.471051;1.783656
5.47303;1.747128
5.475008;1.707343
5.476986;1.674257
5.478965;1.66312
5.480943;1.656055
5.482921;1.643979
5.4849;1.644118
5.486878;1.640283
5.488856;1.638325
5.490835;1.610109
5.492813;1.589898
5.494791;1.558057
5.49677;1.551525
5.498748;1.553879
5.500726;1.555136
5.502705;1.560174
5.504683;1.542161
5.506661;1.544222
5.50864;1.517671
5.510618;1.478681
5.512596;1.469369
5.514575;1.439434
5.516553;1.451452
5.518531;1.436313
5.52051;1.465142
5.522488;1.450261
5.524466;1.441062
5.526445;1.422379
5.528423;1.426434
5.530401;1.402909
5.532379;1.391127
5.534358;1.397118
5.536336;1.396023
5.538314;1.391285
5.540293;1.382208
5.542271;1.367519
5.544249;1.370123
5.546228;1.384773
5.548206;1.401135
5.550184;1.415225
5.552163;1.40405
5.554141;1.389687
5.556119;1.351624
5.558098;1.319678
5.560076;1.312982
5.562054;1.337472
5.564033;1.359807
5.566011;1.37515
5.567989;1.363859
5.569968;1.371341
5.571946;1.354287
5.573924;1.3837
5.575903;1.385065
5.577881;1.384457
5.579859;1.351778
5.581838;1.341084
5.583816;1.357048
5.585794;1.356381
5.587773;1.365631
5.589751;1.403884
5.591729;1.423714
5.593707;1.390917
5.595686;1.354139
5.597664;1.332503
5.599642;1.344017
5.601621;1.343165
5.603599;1.338621
5.605577;1.343884
5.607556;1.349871
5.609534;1.352448
5.611512;1.325727
5.613491;1.327972
5.615469;1.341571
5.617447;1.336295
5.619426;1.299239
5.621404;1.28999
5.623382;1.31392
5.625361;1.345603
5.627339;1.341391
5.629317;1.298973
5.631296;1.296714
5.633274;1.318799
5.635252;1.339414
5.637231;1.325743
5.639209;1.31893
5.641187;1.310288
5.643166;1.297098
5.645144;1.329423
5.647122;1.342089
5.649101;1.341517
5.651079;1.316571
5.653057;1.322928
5.655035;1.344482
5.657014;1.357662
5.658992;1.355753
5.66097;1.351146
5.662949;1.353483
5.664927;1.345431
5.666905;1.389483
5.668884;1.384667
5.670862;1.377492
5.67284;1.358894
5.674819;1.35548
5.676797;1.356882
5.678775;1.362739
5.680754;1.384316
5.682732;1.362
5.68471;1.33895
5.686689;1.332688
5.688667;1.333428
5.690645;1.320206
5.692624;1.316479
5.694602;1.313841
5.69658;1.304346
5.698559;1.295227
5.700537;1.327421
5.702515;1.336951
5.704494;1.327946
5.706472;1.30589
5.70845;1.300276
5.710429;1.299103
5.712407;1.303564
5.714385;1.309682
5.716364;1.30735
5.718342;1.317964
5.72032;1.360941
5.722298;1.384964
5.724277;1.347842
5.726255;1.304095
5.728233;1.284837
5.730212;1.292437
5.73219;1.293818
5.734168;1.306411
5.736147;1.32507
5.738125;1.323745
5.740103;1.344598
5.742082;1.36162
5.74406;1.361333
5.746038;1.351928
5.748017;1.363389
5.749995;1.366504
5.751973;1.367348
5.753952;1.321456
5.75593;1.313176
5.757908;1.324612
5.759887;1.343755
5.761865;1.359851
5.763843;1.355703
5.765822;1.363827
5.7678;1.367946
5.769778;1.355583
5.771757;1.350759
5.773735;1.359484
5.775713;1.342096
5.777692;1.334185
5.77967;1.36319
5.781648;1.371801
5.783626;1.363166
5.785605;1.348687
5.787583;1.358755
5.789561;1.391361
5.79154;1.415138
5.793518;1.423609
5.795496;1.396053
5.797475;1.399824
5.799453;1.405367
5.801431;1.401835
5.80341;1.377464
5.805388;1.383227
5.807366;1.378185
5.809345;1.363646
5.811323;1.367637
5.813301;1.402495
5.81528;1.443245
5.817258;1.442245
5.819236;1.433325
5.821215;1.424122
5.823193;1.451522
5.825171;1.433274
5.82715;1.430222
5.829128;1.42211
5.831106;1.427689
5.833085;1.446219
5.835063;1.469079
5.837041;1.491623
5.83902;1.489474
5.840998;1.504723
5.842976;1.537936
5.844954;1.592086
5.846933;1.652057
5.848911;1.701061
5.850889;1.771445
5.852868;1.894269
5.854846;2.100874
5.856824;2.596174
5.858803;3.762577
5.860781;6.159171
5.862759;10.06475
5.864738;15.58444
5.866716;21.01383
5.868694;26.02939
5.870673;29.43831
5.872651;31.01799
5.874629;31.22954
5.876608;30.20197
5.878586;27.88754
5.880564;23.5601
5.882543;18.16996
5.884521;12.71504
5.886499;8.131112
5.888478;4.974318
5.890456;3.212495
5.892434;2.376223
5.894413;2.005751
5.896391;1.837361
5.898369;1.752122
5.900348;1.682633
5.902326;1.677574
5.904304;1.654002
5.906282;1.628329
5.908261;1.588927
5.910239;1.584214
5.912217;1.556419
5.914196;1.50717
5.916174;1.471224
5.918152;1.468926
5.920131;1.50029
5.922109;1.528276
5.924087;1.51948
5.926066;1.500998
5.928044;1.479507
5.930022;1.455237
5.932001;1.443694
5.933979;1.442431
5.935957;1.463223
5.937936;1.494519
5.939914;1.467524
5.941892;1.464821
5.943871;1.443068
5.945849;1.439598
5.947827;1.405613
5.949806;1.394032
5.951784;1.362272
5.953762;1.370095
5.955741;1.372102
5.957719;1.374221
5.959697;1.394903
5.961676;1.438603
5.963654;1.477826
5.965632;1.462031
5.96761;1.435129
5.969589;1.404757
5.971567;1.406595
5.973545;1.44512
5.975524;1.448335
5.977502;1.42084
5.97948;1.403686
5.981459;1.398786
5.983437;1.394313
5.985415;1.406295
5.987394;1.387836
5.989372;1.378976
5.99135;1.390433
5.993329;1.424757
5.995307;1.415411
5.997285;1.387836
5.999264;1.373694
6.001242;1.374281
6.00322;1.401111
6.005199;1.41959
6.007177;1.407311
6.009155;1.39508
6.011134;1.400697
6.013112;1.365503
6.01509;1.348859
6.017069;1.358184
6.019047;1.378489
6.021025;1.374835
6.023004;1.378874
6.024982;1.382833
6.02696;1.388326
6.028938;1.408626
6.030917;1.420356
6.032895;1.416384
6.034873;1.383468
6.036852;1.373212
6.03883;1.353155
6.040808;1.350778
6.042787;1.376242
6.044765;1.360755
6.046743;1.346792
6.048722;1.350151
6.0507;1.364527
6.052678;1.367239
6.054657;1.355538
6.056635;1.362197
6.058613;1.365926
6.060592;1.395182
6.06257;1.408273
6.064548;1.375718
6.066527;1.364082
6.068505;1.375636
6.070483;1.395418
6.072462;1.396317
6.07444;1.419343
6.076418;1.444391
6.078397;1.438422
6.080375;1.397489
6.082353;1.353884
6.084332;1.333297
6.08631;1.354878
6.088288;1.419178
6.090266;1.441929
6.092245;1.436275
6.094223;1.42821
6.096201;1.419318
6.09818;1.416427
6.100158;1.42554
6.102136;1.446012
6.104115;1.460731
6.106093;1.465446
6.108071;1.448022
6.11005;1.439251
6.112028;1.445335
6.114006;1.434904
6.115985;1.419104
6.117963;1.424398
6.119941;1.435951
6.12192;1.441817
6.123898;1.425607
6.125876;1.400709
6.127855;1.381026
6.129833;1.391612
6.131811;1.383014
6.13379;1.407661
6.135768;1.400073
6.137746;1.390204
6.139725;1.385479
6.141703;1.392142
6.143681;1.407646
6.14566;1.414186
6.147638;1.382074
6.149616;1.368384
6.151595;1.337407
6.153573;1.320266
6.155551;1.313537
6.157529;1.328576
6.159508;1.368599
6.161486;1.398113
6.163464;1.419009
6.165443;1.401682
6.167421;1.402154
6.169399;1.396158
6.171378;1.411292
6.173356;1.389222
6.175334;1.379138
6.177313;1.351195
6.179291;1.359705
6.181269;1.394057
6.183248;1.404259
6.185226;1.38062
6.187204;1.37858
6.189183;1.39145
6.191161;1.396761
6.193139;1.379524
6.195118;1.354095
6.197096;1.358373
6.199074;1.367113
6.201053;1.397793
6.203031;1.375112
6.205009;1.362904
6.206988;1.37687
6.208966;1.414582
6.210944;1.406689
6.212923;1.40813
6.214901;1.425707
6.216879;1.42774
6.218857;1.415044
6.220836;1.390486
6.222814;1.395479
6.224792;1.391488
6.226771;1.414732
6.228749;1.437834
6.230727;1.43813
6.232706;1.423766
6.234684;1.402851
6.236662;1.394987
6.238641;1.378824
6.240619;1.369145
6.242597;1.363856
6.244576;1.386789
6.246554;1.395459
6.248532;1.398592
6.250511;1.431772
6.252489;1.426062
6.254467;1.427721
6.256446;1.403258
6.258424;1.368045
6.260402;1.349506
6.262381;1.356225
6.264359;1.379001
6.266337;1.417385
6.268316;1.447685
6.270294;1.43957
6.272272;1.438749
6.274251;1.39766
6.276229;1.439304
6.278207;1.414638
6.280185;1.423373
6.282164;1.354991
6.284142;1.380823
6.28612;1.400744
6.288099;1.426201
6.290077;1.416522
6.292055;1.415196
6.294034;1.422972
6.296012;1.430669
6.29799;1.468849
6.299969;1.486955
6.301947;1.483623
6.303925;1.474999
6.305904;1.509042
6.307882;1.514741
6.30986;1.538743
6.311839;1.533798
6.313817;1.517129
6.315795;1.507425
6.317774;1.527001
6.319752;1.509502
6.32173;1.484824
6.323709;1.467775
6.325687;1.487024
6.327665;1.537666
6.329644;1.523595
6.331622;1.490882
6.3336;1.491916
6.335579;1.522581
6.337557;1.548199
6.339535;1.515397
6.341513;1.494998
6.343492;1.473922
6.34547;1.519793
6.347448;1.577082
6.349427;1.628548
6.351405;1.643867
6.353383;1.645533
6.355362;1.671861
6.35734;1.692114
6.359318;1.726339
6.361297;1.741948
6.363275;1.749846
6.365253;1.718387
6.367232;1.773718
6.36921;1.834655
6.371188;1.921236
6.373167;1.98681
6.375145;2.080089
6.377123;2.284615
6.379102;2.4767
6.38108;2.759848
6.383058;3.215793
6.385037;4.362582
6.387015;7.018055
6.388993;12.39535
6.390972;21.65737
6.39295;32.62515
6.394928;43.73696
6.396907;52.69676
6.398885;58.63882
6.400863;61.74633
6.402841;62.62945
6.40482;61.95389
6.406798;58.88813
6.408776;52.19946
6.410755;42.35455
6.412733;30.94678
6.414711;20.13623
6.41669;12.08014
6.418668;7.070566
6.420646;4.451318
6.422625;3.285589
6.424603;2.796239
6.426581;2.486415
6.42856;2.319268
6.430538;2.175797
6.432516;2.096389
6.434495;2.001683
6.436473;1.944643
6.438451;1.923797
6.44043;1.886141
6.442408;1.79775
6.444386;1.72424
6.446365;1.717026
6.448343;1.746265
6.450321;1.750168
6.4523;1.72997
6.454278;1.691782
6.456256;1.668323
6.458235;1.652149
6.460213;1.658431
6.462191;1.643916
6.464169;1.659593
6.466148;1.625612
6.468126;1.59649
6.470104;1.524834
6.472083;1.548607
6.474061;1.556368
6.476039;1.586645
6.478018;1.633973
6.479996;1.628942
6.481974;1.616645
6.483953;1.560949
6.485931;1.500935
6.487909;1.483458
6.489888;1.502575
6.491866;1.533614
6.493844;1.56471
6.495823;1.58234
6.497801;1.598682
6.499779;1.579738
6.501758;1.566365
6.503736;1.568078
6.505714;1.515269
6.507693;1.519201
6.509671;1.542916
6.511649;1.591031
6.513628;1.571556
6.515606;1.524799
6.517584;1.52255
6.519563;1.541902
6.521541;1.542528
6.523519;1.564213
6.525497;1.654065
6.527476;1.719306
6.529454;1.734742
6.531432;1.705044
6.533411;1.711021
6.535389;1.724667
6.537367;1.794985
6.539346;1.864774
6.541324;1.870375
6.543302;1.944151
6.545281;2.045391
6.547259;2.23959
6.549237;2.457399
6.551216;3.128203
6.553194;4.693913
6.555172;8.070636
6.557151;13.47466
6.559129;20.55691
6.561107;27.82199
6.563086;33.48512
6.565064;37.22942
6.567042;39.3725
6.569021;40.19497
6.570999;40.25624
6.572977;38.52145
6.574956;34.7976
6.576934;28.9985
6.578912;21.86935
6.580891;15.01826
6.582869;9.27591
6.584847;5.489376
6.586826;3.556258
6.588804;2.656087
6.590782;2.283112
6.59276;2.064862
6.594739;1.93355
6.596717;1.834839
6.598695;1.770047
6.600674;1.691712
6.602652;1.645147
6.60463;1.677137
6.606609;1.689941
6.608587;1.653543
6.610565;1.574448
6.612544;1.543299
6.614522;1.509303
6.6165;1.480674
6.618479;1.465539
6.620457;1.46664
6.622435;1.474314
6.624414;1.461655
6.626392;1.474758
6.62837;1.475053
6.630349;1.49657
6.632327;1.498966
6.634305;1.541592
6.636284;1.531338
6.638262;1.500586
6.64024;1.450639
6.642219;1.454359
6.644197;1.493742
6.646175;1.512016
6.648154;1.485685
6.650132;1.423439
6.65211;1.409156
6.654088;1.417956
6.656067;1.450009
6.658045;1.469685
6.660023;1.481282
6.662002;1.503732
6.66398;1.487246
6.665958;1.491362
6.667937;1.471887
6.669915;1.449673
6.671893;1.432987
6.673872;1.399963
6.67585;1.410502
6.677828;1.438493
6.679807;1.464266
6.681785;1.452076
6.683763;1.415915
6.685742;1.371532
6.68772;1.392265
6.689698;1.356994
6.691677;1.400425
6.693655;1.386411
6.695633;1.40688
6.697612;1.383783
6.69959;1.376094
6.701568;1.40093
6.703547;1.403366
6.705525;1.395184
6.707503;1.412135
6.709482;1.414368
6.71146;1.397222
6.713438;1.363419
6.715416;1.364286
6.717395;1.392918
6.719373;1.382505
6.721351;1.349146
6.72333;1.367944
6.725308;1.404242
6.727286;1.42444
6.729265;1.391296
6.731243;1.384466
6.733221;1.389413
6.7352;1.330227
6.737178;1.295452
6.739156;1.304192
6.741135;1.408208
6.743113;1.420854
6.745091;1.415983
6.74707;1.403285
6.749048;1.411098
6.751026;1.457553
6.753005;1.422819
6.754983;1.42674
6.756961;1.383425
6.75894;1.392716
6.760918;1.364526
6.762896;1.3788
6.764875;1.395158
6.766853;1.382478
6.768831;1.388127
6.77081;1.399084
6.772788;1.44454
6.774766;1.42746
6.776744;1.40281
6.778723;1.333609
6.780701;1.283312
6.782679;1.273758
6.784658;1.323349
6.786636;1.368166
6.788614;1.385314
6.790593;1.40296
6.792571;1.40337
6.794549;1.384409
6.796528;1.352016
6.798506;1.372339
6.800484;1.394391
6.802463;1.397349
6.804441;1.391346
6.806419;1.360194
6.808398;1.347751
6.810376;1.320325
6.812354;1.33457
6.814333;1.345906
6.816311;1.33386
6.818289;1.349284
6.820268;1.353547
6.822246;1.364314
6.824224;1.358483
6.826203;1.342822
6.828181;1.350464
6.830159;1.325999
6.832138;1.291501
6.834116;1.261425
6.836094;1.243857
6.838072;1.293422
6.840051;1.327805
6.842029;1.361644
6.844007;1.356388
6.845986;1.318273
6.847964;1.267892
6.849942;1.241804
6.851921;1.293316
6.853899;1.346219
6.855877;1.355014
6.857856;1.334313
6.859834;1.334642
6.861812;1.355497
6.863791;1.334936
6.865769;1.327318
6.867747;1.308063
6.869726;1.300458
6.871704;1.276322
6.873682;1.284788
6.875661;1.303797
6.877639;1.316059
6.879617;1.332969
6.881596;1.338768
6.883574;1.343856
6.885552;1.323851
6.887531;1.286106
6.889509;1.257619
6.891487;1.279403
6.893466;1.327119
6.895444;1.335738
6.897422;1.288586
6.8994;1.280609
6.901379;1.338774
6.903357;1.371794
6.905335;1.360818
6.907314;1.308076
6.909292;1.329208
6.91127;1.33327
6.913249;1.315569
6.915227;1.251166
6.917205;1.221016
6.919184;1.289464
6.921162;1.333891
6.92314;1.35719
6.925119;1.312089
6.927097;1.288836
6.929075;1.295788
6.931054;1.303739
6.933032;1.28934
6.93501;1.228216
6.936989;1.247399
6.938967;1.310113
6.940945;1.35763
6.942924;1.346351
6.944902;1.347044
6.94688;1.334582
6.948859;1.347059
6.950837;1.349181
6.952815;1.395392
6.954794;1.363736
6.956772;1.36251
6.95875;1.369082
6.960728;1.396565
6.962707;1.386307
6.964685;1.343567
6.966663;1.345638
6.968642;1.331513
6.97062;1.385062
6.972598;1.38798
6.974577;1.402611
6.976555;1.388348
6.978533;1.360588
6.980512;1.336919
6.98249;1.301634
6.984468;1.307646
6.986447;1.329257
6.988425;1.365349
6.990403;1.397269
6.992382;1.404562
6.99436;1.377576
6.996338;1.361875
6.998317;1.360738
7.000295;1.35851
7.002273;1.332145
7.004252;1.352705
7.00623;1.334417
7.008208;1.330546
7.010187;1.283903
7.012165;1.26875
7.014143;1.264495
7.016122;1.276014
7.0181;1.312147
7.020078;1.374229
7.022056;1.402216
7.024035;1.435067
7.026013;1.435515
7.027991;1.415056
7.02997;1.360345
7.031948;1.322719
7.033926;1.342769
7.035905;1.346106
7.037883;1.355709
7.039861;1.330594
7.04184;1.324389
7.043818;1.281868
7.045796;1.288355
7.047775;1.315033
7.049753;1.323418
7.051731;1.355042
7.05371;1.357789
7.055688;1.342896
7.057666;1.287177
7.059645;1.338486
7.061623;1.367124
7.063601;1.394603
7.06558;1.348534
7.067558;1.345156
7.069536;1.308028
7.071515;1.298897
7.073493;1.324318
7.075471;1.355576
7.07745;1.380468
7.079428;1.39534
7.081406;1.448837
7.083385;1.447825
7.085363;1.393369
7.087341;1.32136
7.089319;1.276776
7.091298;1.313492
7.093276;1.360245
7.095254;1.38448
7.097233;1.400081
7.099211;1.384416
7.101189;1.344799
7.103168;1.313868
7.105146;1.334846
7.107124;1.413434
7.109103;1.433337
7.111081;1.405819
7.113059;1.362978
7.115038;1.369224
7.117016;1.35591
7.118994;1.39938
7.120973;1.391341
7.122951;1.396419
7.124929;1.430752
7.126908;1.456112
7.128886;1.454173
7.130864;1.373988
7.132843;1.353578
7.134821;1.373196
7.136799;1.374483
7.138778;1.40738
7.140756;1.438089
7.142734;1.482324
7.144713;1.467731
7.146691;1.487333
7.148669;1.463254
7.150647;1.4781
7.152626;1.496123
7.154604;1.560101
7.156582;1.610723
7.158561;1.59888
7.160539;1.616556
7.162517;1.687335
7.164496;1.771314
7.166474;1.902125
7.168452;1.98161
7.170431;2.106516
7.172409;2.232126
7.174387;2.460497
7.176366;2.885916
7.178344;3.821407
7.180322;6.158597
7.182301;10.9747
7.184279;18.33653
7.186257;27.35368
7.188236;36.24043
7.190214;43.0648
7.192192;47.57635
7.194171;49.57243
7.196149;49.9591
7.198127;49.97106
7.200106;49.16825
7.202084;46.76345
7.204062;41.25621
7.206041;33.26294
7.208019;24.69231
7.209997;16.51688
7.211975;10.03643
7.213954;6.000482
7.215932;3.863543
7.21791;2.905668
7.219889;2.439274
7.221867;2.18891
7.223845;2.012726
7.225824;1.934884
7.227802;1.856988
7.22978;1.836223
7.231759;1.82105
7.233737;1.751736
7.235715;1.6561
7.237694;1.571287
7.239672;1.55289
7.24165;1.548643
7.243629;1.512977
7.245607;1.492206
7.247585;1.456311
7.249564;1.441929
7.251542;1.454939
7.25352;1.491121
7.255499;1.470366
7.257477;1.432001
7.259455;1.420437
7.261434;1.459557
7.263412;1.490533
7.26539;1.447089
7.267369;1.409438
7.269347;1.416197
7.271325;1.447317
7.273303;1.412129
7.275282;1.396215
7.27726;1.405898
7.279238;1.406654
7.281217;1.35367
7.283195;1.336564
7.285173;1.367949
7.287152;1.363354
7.28913;1.34206
7.291108;1.291425
7.293087;1.304526
7.295065;1.328269
7.297043;1.382869
7.299022;1.389221
7.301;1.353182
7.302978;1.348083
7.304957;1.379823
7.306935;1.413277
7.308913;1.419002
7.310892;1.427071
7.31287;1.419056
7.314848;1.359681
7.316827;1.302225
7.318805;1.321607
7.320783;1.352244
7.322762;1.372749
7.32474;1.325369
7.326718;1.261793
7.328697;1.25289
7.330675;1.30213
7.332653;1.397981
7.334631;1.414901
7.33661;1.399971
7.338588;1.362419
7.340566;1.347458
7.342545;1.364837
7.344523;1.370058
7.346501;1.372797
7.34848;1.354591
7.350458;1.369051
7.352436;1.409371
7.354415;1.415223
7.356393;1.416338
7.358371;1.368081
7.36035;1.350606
7.362328;1.302541
7.364306;1.252837
7.366285;1.284983
7.368263;1.332769
7.370241;1.35321
7.37222;1.295452
7.374198;1.226277
7.376176;1.246376
7.378155;1.322376
7.380133;1.395472
7.382111;1.421895
7.38409;1.376248
7.386068;1.370585
7.388046;1.371801
7.390025;1.363246
7.392003;1.358777
7.393981;1.345425
7.395959;1.327571
7.397938;1.323256
7.399916;1.355486
7.401894;1.368571
7.403873;1.341352
7.405851;1.271113
7.407829;1.295985
7.409808;1.327564
7.411786;1.381195
7.413764;1.441198
7.415743;1.422507
7.417721;1.41959
7.419699;1.316524
7.421678;1.321273
7.423656;1.320374
7.425634;1.329053
7.427613;1.325055
7.429591;1.275858
7.431569;1.356685
7.433548;1.402518
7.435526;1.452886
7.437504;1.392301
7.439483;1.333671
7.441461;1.310922
7.443439;1.246011
7.445418;1.308614
7.447396;1.324892
7.449374;1.385281
7.451353;1.352527
7.453331;1.338386
7.455309;1.36072
7.457287;1.353734
7.459266;1.328621
7.461244;1.243732
7.463222;1.203569
7.465201;1.233484
7.467179;1.314357
7.469157;1.359529
7.471136;1.364069
7.473114;1.309403
7.475092;1.299201
7.477071;1.281381
7.479049;1.301241
7.481027;1.268632
7.483006;1.291416
7.484984;1.297258
7.486962;1.348121
7.488941;1.366721
7.490919;1.406496
7.492897;1.392742
7.494876;1.36465
7.496854;1.32767
7.498832;1.301782
7.500811;1.316934
7.502789;1.384019
7.504767;1.470164
7.506746;1.483881
7.508724;1.417664
7.510702;1.314942
7.512681;1.290576
7.514659;1.30189
7.516637;1.292048
7.518616;1.310683
7.520594;1.341035
7.522572;1.379437
7.52455;1.335576
7.526529;1.264348
7.528507;1.220935
7.530485;1.219581
7.532464;1.264922
7.534442;1.302024
7.53642;1.348722
7.538399;1.367213
7.540377;1.412369
7.542355;1.376162
7.544334;1.333904
7.546312;1.249707
7.54829;1.280563
7.550269;1.371863
7.552247;1.424215
7.554225;1.43618
7.556204;1.33872
7.558182;1.311155
7.56016;1.344821
7.562139;1.395894
7.564117;1.444541
7.566095;1.444254
7.568074;1.524128
7.570052;1.571136
7.57203;1.54019
7.574009;1.533227
7.575987;1.488779
7.577965;1.509377
7.579944;1.408594
7.581922;1.41972
7.5839;1.465876
7.585878;1.554772
7.587857;1.608391
7.589835;1.516564
7.591813;1.510139
7.593792;1.414352
7.59577;1.36889
7.597748;1.353976
7.599727;1.476813
7.601705;1.666937
7.603683;1.766462
7.605662;1.827955
7.60764;1.923555
7.609618;2.104134
7.611597;2.344074
7.613575;2.827353
7.615553;3.869396
7.617532;6.352103
7.61951;10.67699
7.621488;16.83849
7.623467;23.54518
7.625445;30.28522
7.627423;35.12439
7.629402;37.85852
7.63138;38.7502
7.633358;39.12065
7.635337;39.51604
7.637315;39.10177
7.639293;38.14555
7.641272;34.7232
7.64325;29.04975
7.645228;21.59671
7.647206;14.79221
7.649185;9.417921
7.651163;5.664539
7.653141;3.523172
7.65512;2.469379
7.657098;2.043261
7.659076;1.966516
7.661055;1.812343
7.663033;1.713039
7.665011;1.522821
7.66699;1.583264
7.668968;1.702573
7.670946;1.87164
7.672925;1.931438
7.674903;1.857806
7.676881;1.700338
7.67886;1.591499
7.680838;1.459566
7.682816;1.425591
7.684795;1.306597
7.686773;1.359679
7.688751;1.324922
7.69073;1.400673
7.692708;1.346955
7.694686;1.372253
7.696665;1.409583
7.698643;1.471036
7.700621;1.466963
7.7026;1.431667
7.704578;1.512846
7.706556;1.564389
7.708534;1.573909
7.710513;1.508693
7.712491;1.446658
7.714469;1.502954
7.716448;1.494594
7.718426;1.435566
7.720404;1.334066
7.722383;1.412079
7.724361;1.492627
7.726339;1.473817
7.728318;1.299234
7.730296;1.27901
7.732274;1.214113
7.734253;1.225022
7.736231;1.23514
7.738209;1.27411
7.740188;1.333841
7.742166;1.307142
7.744144;1.384331
7.746123;1.442301
7.748101;1.456282
7.750079;1.428352
7.752058;1.353448
7.754036;1.449711
7.756014;1.546294
7.757993;1.503901
7.759971;1.363449
7.761949;1.288012
7.763928;1.378203
7.765906;1.326109
7.767884;1.313755
7.769862;1.305893
7.771841;1.380745
7.773819;1.445682
7.775797;1.265692
7.777776;1.194978
7.779754;1.184287
7.781732;1.331256
7.783711;1.444024
7.785689;1.401468
7.787667;1.43077
7.789646;1.333419
7.791624;1.289987
7.793602;1.199918
7.795581;1.17546
7.797559;1.208262
7.799537;1.269439
7.801516;1.365476
7.803494;1.326979
7.805472;1.418695
7.807451;1.395877
7.809429;1.436687
7.811407;1.330352
7.813386;1.365677
7.815364;1.272822
7.817342;1.479423
7.819321;1.454178
7.821299;1.469142
7.823277;1.321104
7.825256;1.171299
7.827234;1.205138
7.829212;1.20597
7.83119;1.587086
7.833169;1.702753
7.835147;1.69446
7.837125;1.428452
7.839104;1.384553
7.841082;1.470475
7.84306;1.585474
7.845039;1.463242
7.847017;1.299847
7.848995;1.236728
7.850974;1.208171
7.852952;1.236397
7.85493;1.17015
7.856909;1.072776
7.858887;0.9473423
7.860865;1.030114
7.862844;1.077048
7.864822;1.157175
7.8668;1.319558
7.868779;1.359505
7.870757;1.515058
7.872735;1.342351
7.874714;1.440988
7.876692;1.337407
7.87867;1.428579
7.880649;1.394068
7.882627;1.539753
7.884605;1.581872
7.886584;1.58176
7.888562;1.389352
7.89054;1.515393
7.892518;1.726253
7.894497;1.79846
7.896475;1.877645
7.898453;2.15264
7.900432;2.386313
7.90241;2.036264
7.904388;1.455358
7.906367;1.257858
7.908345;1.436043
7.910323;1.375935
7.912302;1.039109
